student_id,assessment_id,score,weight
S20516,A1,67.68,0.2
S20516,A2,54.12,0.2
S20516,A3,56.38,0.2
S20516,A4,46.9,0.2
S20516,A5,50.0,0.2
S20517,A1,77.05,0.2
S20517,A2,81.24,0.2
S20517,A3,82.31,0.2
S20517,A4,85.94,0.2
S20517,A5,79.13,0.2
S20518,A1,34.94,0.2
S20518,A2,35.48,0.2
S20518,A3,64.39,0.2
S20518,A4,53.7,0.2
S20518,A5,55.01,0.2
S20519,A1,19.9,0.2
S20519,A2,16.01,0.2
S20519,A3,28.19,0.2
S20519,A4,51.19,0.2
S20519,A5,63.3,0.2
S20520,A1,85.71,0.2
S20520,A2,77.08,0.2
S20520,A3,75.18,0.2
S20520,A4,81.45,0.2
S20520,A5,85.2,0.2
S20521,A1,72.73,0.2
S20521,A2,80.13,0.2
S20521,A3,75.4,0.2
S20521,A4,78.48,0.2
S20521,A5,78.74,0.2
S20522,A1,86.46,0.2
S20522,A2,84.33,0.2
S20522,A3,77.82,0.2
S20522,A4,87.48,0.2
S20522,A5,88.18,0.2
S20523,A1,60.57,0.2
S20523,A2,71.68,0.2
S20523,A3,52.02,0.2
S20523,A4,62.07,0.2
S20523,A5,70.09,0.2
S20524,A1,94.08,0.2
S20524,A2,77.53,0.2
S20524,A3,88.05,0.2
S20524,A4,72.86,0.2
S20524,A5,74.86,0.2
S20525,A1,78.14,0.2
S20525,A2,83.9,0.2
S20525,A3,83.64,0.2
S20525,A4,79.99,0.2
S20525,A5,80.06,0.2
S20526,A1,76.6,0.2
S20526,A2,86.01,0.2
S20526,A3,79.11,0.2
S20526,A4,88.43,0.2
S20526,A5,82.12,0.2
S20527,A1,69.31,0.2
S20527,A2,53.43,0.2
S20527,A3,74.55,0.2
S20527,A4,62.91,0.2
S20527,A5,65.61,0.2
S20528,A1,65.15,0.2
S20528,A2,67.76,0.2
S20528,A3,52.26,0.2
S20528,A4,77.47,0.2
S20528,A5,38.95,0.2
S20529,A1,51.82,0.2
S20529,A2,42.13,0.2
S20529,A3,26.35,0.2
S20529,A4,44.99,0.2
S20529,A5,40.3,0.2
S20530,A1,39.02,0.2
S20530,A2,38.55,0.2
S20530,A3,18.91,0.2
S20530,A4,48.75,0.2
S20530,A5,54.57,0.2
S20531,A1,89.62,0.2
S20531,A2,87.25,0.2
S20531,A3,79.79,0.2
S20531,A4,76.5,0.2
S20531,A5,86.49,0.2
S20532,A1,81.41,0.2
S20532,A2,66.21,0.2
S20532,A3,75.09,0.2
S20532,A4,74.88,0.2
S20532,A5,77.96,0.2
S20533,A1,86.48,0.2
S20533,A2,79.1,0.2
S20533,A3,82.21,0.2
S20533,A4,81.06,0.2
S20533,A5,79.35,0.2
S20534,A1,56.13,0.2
S20534,A2,46.21,0.2
S20534,A3,62.89,0.2
S20534,A4,65.79,0.2
S20534,A5,42.97,0.2
S20535,A1,57.23,0.2
S20535,A2,39.98,0.2
S20535,A3,69.49,0.2
S20535,A4,71.69,0.2
S20535,A5,64.46,0.2
S20536,A1,75.9,0.2
S20536,A2,82.87,0.2
S20536,A3,84.25,0.2
S20536,A4,78.94,0.2
S20536,A5,81.92,0.2
S20537,A1,56.89,0.2
S20537,A2,19.31,0.2
S20537,A3,41.06,0.2
S20537,A4,47.16,0.2
S20537,A5,28.7,0.2
S20538,A1,84.87,0.2
S20538,A2,76.21,0.2
S20538,A3,86.48,0.2
S20538,A4,84.16,0.2
S20538,A5,81.33,0.2
S20539,A1,25.92,0.2
S20539,A2,41.81,0.2
S20539,A3,26.04,0.2
S20539,A4,48.56,0.2
S20539,A5,2.9,0.2
S20540,A1,50.56,0.2
S20540,A2,61.3,0.2
S20540,A3,73.12,0.2
S20540,A4,78.34,0.2
S20540,A5,76.4,0.2
S20541,A1,53.07,0.2
S20541,A2,58.32,0.2
S20541,A3,61.18,0.2
S20541,A4,46.46,0.2
S20541,A5,41.12,0.2
S20542,A1,48.35,0.2
S20542,A2,55.96,0.2
S20542,A3,59.29,0.2
S20542,A4,62.54,0.2
S20542,A5,65.08,0.2
S20543,A1,75.62,0.2
S20543,A2,78.87,0.2
S20543,A3,77.14,0.2
S20543,A4,77.62,0.2
S20543,A5,82.83,0.2
S20544,A1,67.24,0.2
S20544,A2,62.53,0.2
S20544,A3,35.62,0.2
S20544,A4,37.54,0.2
S20544,A5,37.65,0.2
S20545,A1,85.07,0.2
S20545,A2,79.41,0.2
S20545,A3,80.6,0.2
S20545,A4,88.29,0.2
S20545,A5,75.15,0.2
S20546,A1,47.73,0.2
S20546,A2,63.18,0.2
S20546,A3,70.68,0.2
S20546,A4,68.32,0.2
S20546,A5,57.63,0.2
S20547,A1,83.17,0.2
S20547,A2,80.33,0.2
S20547,A3,84.35,0.2
S20547,A4,83.35,0.2
S20547,A5,85.4,0.2
S20548,A1,61.96,0.2
S20548,A2,66.93,0.2
S20548,A3,59.82,0.2
S20548,A4,54.2,0.2
S20548,A5,67.88,0.2
S20549,A1,52.71,0.2
S20549,A2,56.3,0.2
S20549,A3,43.62,0.2
S20549,A4,55.21,0.2
S20549,A5,59.96,0.2
S20550,A1,82.51,0.2
S20550,A2,87.73,0.2
S20550,A3,88.21,0.2
S20550,A4,75.31,0.2
S20550,A5,81.38,0.2
S20551,A1,63.1,0.2
S20551,A2,50.25,0.2
S20551,A3,74.47,0.2
S20551,A4,73.21,0.2
S20551,A5,45.6,0.2
S20552,A1,53.89,0.2
S20552,A2,67.01,0.2
S20552,A3,42.28,0.2
S20552,A4,53.86,0.2
S20552,A5,49.09,0.2
S20553,A1,78.94,0.2
S20553,A2,77.85,0.2
S20553,A3,79.64,0.2
S20553,A4,79.83,0.2
S20553,A5,78.47,0.2
S20554,A1,75.19,0.2
S20554,A2,77.05,0.2
S20554,A3,83.29,0.2
S20554,A4,79.44,0.2
S20554,A5,80.82,0.2
S20555,A1,78.05,0.2
S20555,A2,79.68,0.2
S20555,A3,74.1,0.2
S20555,A4,73.4,0.2
S20555,A5,77.85,0.2
S20556,A1,58.89,0.2
S20556,A2,45.57,0.2
S20556,A3,67.16,0.2
S20556,A4,60.76,0.2
S20556,A5,61.77,0.2
S20557,A1,62.68,0.2
S20557,A2,56.07,0.2
S20557,A3,60.3,0.2
S20557,A4,53.97,0.2
S20557,A5,60.61,0.2
S20558,A1,86.02,0.2
S20558,A2,53.83,0.2
S20558,A3,59.45,0.2
S20558,A4,60.71,0.2
S20558,A5,60.05,0.2
S20559,A1,82.94,0.2
S20559,A2,85.98,0.2
S20559,A3,81.74,0.2
S20559,A4,78.05,0.2
S20559,A5,80.76,0.2
S20560,A1,83.94,0.2
S20560,A2,74.94,0.2
S20560,A3,77.39,0.2
S20560,A4,91.02,0.2
S20560,A5,79.28,0.2
S20561,A1,45.74,0.2
S20561,A2,36.96,0.2
S20561,A3,47.5,0.2
S20561,A4,53.92,0.2
S20561,A5,27.17,0.2
S20562,A1,90.1,0.2
S20562,A2,74.3,0.2
S20562,A3,82.96,0.2
S20562,A4,76.88,0.2
S20562,A5,82.22,0.2
S20563,A1,75.0,0.2
S20563,A2,84.89,0.2
S20563,A3,78.88,0.2
S20563,A4,69.62,0.2
S20563,A5,83.27,0.2
S20564,A1,6.96,0.2
S20564,A2,23.87,0.2
S20564,A3,43.87,0.2
S20564,A4,38.67,0.2
S20564,A5,29.34,0.2
S20565,A1,50.28,0.2
S20565,A2,46.92,0.2
S20565,A3,67.89,0.2
S20565,A4,55.99,0.2
S20565,A5,65.88,0.2
S20566,A1,73.16,0.2
S20566,A2,43.21,0.2
S20566,A3,38.35,0.2
S20566,A4,50.46,0.2
S20566,A5,31.81,0.2
S20567,A1,25.27,0.2
S20567,A2,39.4,0.2
S20567,A3,41.12,0.2
S20567,A4,40.52,0.2
S20567,A5,24.22,0.2
S20568,A1,89.46,0.2
S20568,A2,72.89,0.2
S20568,A3,77.78,0.2
S20568,A4,86.02,0.2
S20568,A5,78.88,0.2
S20569,A1,87.35,0.2
S20569,A2,79.25,0.2
S20569,A3,81.8,0.2
S20569,A4,83.07,0.2
S20569,A5,78.25,0.2
S20570,A1,65.27,0.2
S20570,A2,50.32,0.2
S20570,A3,54.94,0.2
S20570,A4,64.4,0.2
S20570,A5,55.54,0.2
S20571,A1,52.96,0.2
S20571,A2,48.05,0.2
S20571,A3,40.03,0.2
S20571,A4,58.68,0.2
S20571,A5,69.98,0.2
S20572,A1,43.15,0.2
S20572,A2,69.7,0.2
S20572,A3,68.49,0.2
S20572,A4,58.14,0.2
S20572,A5,69.88,0.2
S20573,A1,65.52,0.2
S20573,A2,51.72,0.2
S20573,A3,60.75,0.2
S20573,A4,66.54,0.2
S20573,A5,67.18,0.2
S20574,A1,41.04,0.2
S20574,A2,27.79,0.2
S20574,A3,25.16,0.2
S20574,A4,67.88,0.2
S20574,A5,40.1,0.2
S20575,A1,66.76,0.2
S20575,A2,69.64,0.2
S20575,A3,65.38,0.2
S20575,A4,56.6,0.2
S20575,A5,57.9,0.2
S20576,A1,76.44,0.2
S20576,A2,74.11,0.2
S20576,A3,70.08,0.2
S20576,A4,63.69,0.2
S20576,A5,42.24,0.2
S20577,A1,65.81,0.2
S20577,A2,55.13,0.2
S20577,A3,70.81,0.2
S20577,A4,51.02,0.2
S20577,A5,62.95,0.2
S20578,A1,43.69,0.2
S20578,A2,64.25,0.2
S20578,A3,37.17,0.2
S20578,A4,50.4,0.2
S20578,A5,24.97,0.2
S20579,A1,38.97,0.2
S20579,A2,57.47,0.2
S20579,A3,41.2,0.2
S20579,A4,18.5,0.2
S20579,A5,38.77,0.2
S20580,A1,16.84,0.2
S20580,A2,57.55,0.2
S20580,A3,21.76,0.2
S20580,A4,39.38,0.2
S20580,A5,39.75,0.2
S20581,A1,86.51,0.2
S20581,A2,79.2,0.2
S20581,A3,84.79,0.2
S20581,A4,76.97,0.2
S20581,A5,86.81,0.2
S20582,A1,78.98,0.2
S20582,A2,81.29,0.2
S20582,A3,77.21,0.2
S20582,A4,78.72,0.2
S20582,A5,81.13,0.2
S20583,A1,72.25,0.2
S20583,A2,80.05,0.2
S20583,A3,77.37,0.2
S20583,A4,82.51,0.2
S20583,A5,73.27,0.2
S20584,A1,70.46,0.2
S20584,A2,60.16,0.2
S20584,A3,59.89,0.2
S20584,A4,39.96,0.2
S20584,A5,53.71,0.2
S20585,A1,20.76,0.2
S20585,A2,40.37,0.2
S20585,A3,31.87,0.2
S20585,A4,54.77,0.2
S20585,A5,23.52,0.2
S20586,A1,31.55,0.2
S20586,A2,42.35,0.2
S20586,A3,38.99,0.2
S20586,A4,43.27,0.2
S20586,A5,6.5,0.2
S20587,A1,72.89,0.2
S20587,A2,80.14,0.2
S20587,A3,82.16,0.2
S20587,A4,80.38,0.2
S20587,A5,87.74,0.2
S20588,A1,24.96,0.2
S20588,A2,52.67,0.2
S20588,A3,43.65,0.2
S20588,A4,51.64,0.2
S20588,A5,59.22,0.2
S20589,A1,81.29,0.2
S20589,A2,78.25,0.2
S20589,A3,72.2,0.2
S20589,A4,74.85,0.2
S20589,A5,83.88,0.2
S20590,A1,82.38,0.2
S20590,A2,82.4,0.2
S20590,A3,85.45,0.2
S20590,A4,71.93,0.2
S20590,A5,85.67,0.2
S20591,A1,76.39,0.2
S20591,A2,72.83,0.2
S20591,A3,75.49,0.2
S20591,A4,75.49,0.2
S20591,A5,89.57,0.2
S20592,A1,57.13,0.2
S20592,A2,18.42,0.2
S20592,A3,29.28,0.2
S20592,A4,41.7,0.2
S20592,A5,43.71,0.2
S20593,A1,73.54,0.2
S20593,A2,40.05,0.2
S20593,A3,15.61,0.2
S20593,A4,55.27,0.2
S20593,A5,30.15,0.2
S20594,A1,59.0,0.2
S20594,A2,69.39,0.2
S20594,A3,47.41,0.2
S20594,A4,54.56,0.2
S20594,A5,52.86,0.2
S20595,A1,77.38,0.2
S20595,A2,87.29,0.2
S20595,A3,80.76,0.2
S20595,A4,83.82,0.2
S20595,A5,81.7,0.2
S20596,A1,77.81,0.2
S20596,A2,76.27,0.2
S20596,A3,87.59,0.2
S20596,A4,78.37,0.2
S20596,A5,82.44,0.2
S20597,A1,61.26,0.2
S20597,A2,43.43,0.2
S20597,A3,66.82,0.2
S20597,A4,56.48,0.2
S20597,A5,52.56,0.2
S20598,A1,72.75,0.2
S20598,A2,65.63,0.2
S20598,A3,55.91,0.2
S20598,A4,51.25,0.2
S20598,A5,67.58,0.2
S20599,A1,48.04,0.2
S20599,A2,59.06,0.2
S20599,A3,45.25,0.2
S20599,A4,76.8,0.2
S20599,A5,29.36,0.2
S20600,A1,51.15,0.2
S20600,A2,15.84,0.2
S20600,A3,17.77,0.2
S20600,A4,54.26,0.2
S20600,A5,45.87,0.2
S20601,A1,79.12,0.2
S20601,A2,79.95,0.2
S20601,A3,74.64,0.2
S20601,A4,81.29,0.2
S20601,A5,68.49,0.2
S20602,A1,55.72,0.2
S20602,A2,27.02,0.2
S20602,A3,40.64,0.2
S20602,A4,35.36,0.2
S20602,A5,50.91,0.2
S20603,A1,56.09,0.2
S20603,A2,58.8,0.2
S20603,A3,45.13,0.2
S20603,A4,67.53,0.2
S20603,A5,60.41,0.2
S20604,A1,26.61,0.2
S20604,A2,49.89,0.2
S20604,A3,49.54,0.2
S20604,A4,37.05,0.2
S20604,A5,47.15,0.2
S20605,A1,46.01,0.2
S20605,A2,62.05,0.2
S20605,A3,64.54,0.2
S20605,A4,46.3,0.2
S20605,A5,45.27,0.2
S20606,A1,70.83,0.2
S20606,A2,61.87,0.2
S20606,A3,57.7,0.2
S20606,A4,64.84,0.2
S20606,A5,36.96,0.2
S20607,A1,75.33,0.2
S20607,A2,77.35,0.2
S20607,A3,84.54,0.2
S20607,A4,80.06,0.2
S20607,A5,76.55,0.2
S20608,A1,83.16,0.2
S20608,A2,74.46,0.2
S20608,A3,79.53,0.2
S20608,A4,79.93,0.2
S20608,A5,79.19,0.2
S20609,A1,81.84,0.2
S20609,A2,84.08,0.2
S20609,A3,80.09,0.2
S20609,A4,76.63,0.2
S20609,A5,76.23,0.2
S20610,A1,47.92,0.2
S20610,A2,61.97,0.2
S20610,A3,53.07,0.2
S20610,A4,52.38,0.2
S20610,A5,69.49,0.2
S20611,A1,44.35,0.2
S20611,A2,56.85,0.2
S20611,A3,71.35,0.2
S20611,A4,64.73,0.2
S20611,A5,45.06,0.2
S20612,A1,65.18,0.2
S20612,A2,59.9,0.2
S20612,A3,59.34,0.2
S20612,A4,46.16,0.2
S20612,A5,52.53,0.2
S20613,A1,67.26,0.2
S20613,A2,48.64,0.2
S20613,A3,57.05,0.2
S20613,A4,51.34,0.2
S20613,A5,65.09,0.2
S20614,A1,30.28,0.2
S20614,A2,35.13,0.2
S20614,A3,45.79,0.2
S20614,A4,23.29,0.2
S20614,A5,0.0,0.2
S20615,A1,55.53,0.2
S20615,A2,44.41,0.2
S20615,A3,56.03,0.2
S20615,A4,33.66,0.2
S20615,A5,39.89,0.2
S20616,A1,64.3,0.2
S20616,A2,48.7,0.2
S20616,A3,48.25,0.2
S20616,A4,52.36,0.2
S20616,A5,62.54,0.2
S20617,A1,70.61,0.2
S20617,A2,82.62,0.2
S20617,A3,73.85,0.2
S20617,A4,77.33,0.2
S20617,A5,77.35,0.2
S20618,A1,23.79,0.2
S20618,A2,13.53,0.2
S20618,A3,36.83,0.2
S20618,A4,36.43,0.2
S20618,A5,44.28,0.2
S20619,A1,52.86,0.2
S20619,A2,54.91,0.2
S20619,A3,65.3,0.2
S20619,A4,62.27,0.2
S20619,A5,54.16,0.2
S20620,A1,52.53,0.2
S20620,A2,47.18,0.2
S20620,A3,53.98,0.2
S20620,A4,52.86,0.2
S20620,A5,54.9,0.2
S20621,A1,78.18,0.2
S20621,A2,75.67,0.2
S20621,A3,71.44,0.2
S20621,A4,82.63,0.2
S20621,A5,75.56,0.2
S20622,A1,50.42,0.2
S20622,A2,55.99,0.2
S20622,A3,79.96,0.2
S20622,A4,64.28,0.2
S20622,A5,65.2,0.2
S20623,A1,45.6,0.2
S20623,A2,68.02,0.2
S20623,A3,59.3,0.2
S20623,A4,71.12,0.2
S20623,A5,64.87,0.2
S20624,A1,81.66,0.2
S20624,A2,79.62,0.2
S20624,A3,83.67,0.2
S20624,A4,84.4,0.2
S20624,A5,82.31,0.2
S20625,A1,88.71,0.2
S20625,A2,84.6,0.2
S20625,A3,76.85,0.2
S20625,A4,72.17,0.2
S20625,A5,87.81,0.2
S20626,A1,81.5,0.2
S20626,A2,88.68,0.2
S20626,A3,75.12,0.2
S20626,A4,79.16,0.2
S20626,A5,77.75,0.2
S20627,A1,62.53,0.2
S20627,A2,64.48,0.2
S20627,A3,49.0,0.2
S20627,A4,66.98,0.2
S20627,A5,34.59,0.2
S20628,A1,77.43,0.2
S20628,A2,85.96,0.2
S20628,A3,83.12,0.2
S20628,A4,84.76,0.2
S20628,A5,83.03,0.2
S20629,A1,87.67,0.2
S20629,A2,69.46,0.2
S20629,A3,80.16,0.2
S20629,A4,82.12,0.2
S20629,A5,82.68,0.2
S20630,A1,61.79,0.2
S20630,A2,36.51,0.2
S20630,A3,21.93,0.2
S20630,A4,30.02,0.2
S20630,A5,52.66,0.2
S20631,A1,78.33,0.2
S20631,A2,72.1,0.2
S20631,A3,75.76,0.2
S20631,A4,78.09,0.2
S20631,A5,82.3,0.2
S20632,A1,82.42,0.2
S20632,A2,73.13,0.2
S20632,A3,92.85,0.2
S20632,A4,79.22,0.2
S20632,A5,83.13,0.2
S20633,A1,64.83,0.2
S20633,A2,42.9,0.2
S20633,A3,66.87,0.2
S20633,A4,52.63,0.2
S20633,A5,69.61,0.2
S20634,A1,20.14,0.2
S20634,A2,30.63,0.2
S20634,A3,47.75,0.2
S20634,A4,23.84,0.2
S20634,A5,44.55,0.2
S20635,A1,55.63,0.2
S20635,A2,29.54,0.2
S20635,A3,59.53,0.2
S20635,A4,52.71,0.2
S20635,A5,40.37,0.2
S20636,A1,66.03,0.2
S20636,A2,50.51,0.2
S20636,A3,52.83,0.2
S20636,A4,52.67,0.2
S20636,A5,61.38,0.2
S20637,A1,18.5,0.2
S20637,A2,58.84,0.2
S20637,A3,29.78,0.2
S20637,A4,54.51,0.2
S20637,A5,52.73,0.2
S20638,A1,68.26,0.2
S20638,A2,54.22,0.2
S20638,A3,64.44,0.2
S20638,A4,45.67,0.2
S20638,A5,61.06,0.2
S20639,A1,81.2,0.2
S20639,A2,73.47,0.2
S20639,A3,73.93,0.2
S20639,A4,77.72,0.2
S20639,A5,83.15,0.2
S20640,A1,71.01,0.2
S20640,A2,76.5,0.2
S20640,A3,48.82,0.2
S20640,A4,67.15,0.2
S20640,A5,46.61,0.2
S20641,A1,56.75,0.2
S20641,A2,44.34,0.2
S20641,A3,61.64,0.2
S20641,A4,57.11,0.2
S20641,A5,62.53,0.2
S20642,A1,72.88,0.2
S20642,A2,77.49,0.2
S20642,A3,80.29,0.2
S20642,A4,80.77,0.2
S20642,A5,75.12,0.2
S20643,A1,81.33,0.2
S20643,A2,76.32,0.2
S20643,A3,76.92,0.2
S20643,A4,81.4,0.2
S20643,A5,77.11,0.2
S20644,A1,63.55,0.2
S20644,A2,81.08,0.2
S20644,A3,75.19,0.2
S20644,A4,57.59,0.2
S20644,A5,49.04,0.2
S20645,A1,82.6,0.2
S20645,A2,85.9,0.2
S20645,A3,72.15,0.2
S20645,A4,78.72,0.2
S20645,A5,72.71,0.2
S20646,A1,53.33,0.2
S20646,A2,20.42,0.2
S20646,A3,43.56,0.2
S20646,A4,61.27,0.2
S20646,A5,35.12,0.2
S20647,A1,82.31,0.2
S20647,A2,86.33,0.2
S20647,A3,83.91,0.2
S20647,A4,76.04,0.2
S20647,A5,80.73,0.2
S20648,A1,72.2,0.2
S20648,A2,80.96,0.2
S20648,A3,73.59,0.2
S20648,A4,84.76,0.2
S20648,A5,75.83,0.2
S20649,A1,60.55,0.2
S20649,A2,47.67,0.2
S20649,A3,61.51,0.2
S20649,A4,55.96,0.2
S20649,A5,57.72,0.2
S20650,A1,67.7,0.2
S20650,A2,57.41,0.2
S20650,A3,76.56,0.2
S20650,A4,48.04,0.2
S20650,A5,47.97,0.2
S20651,A1,75.27,0.2
S20651,A2,86.77,0.2
S20651,A3,70.97,0.2
S20651,A4,77.72,0.2
S20651,A5,82.0,0.2
S20652,A1,68.5,0.2
S20652,A2,77.3,0.2
S20652,A3,73.76,0.2
S20652,A4,79.71,0.2
S20652,A5,79.74,0.2
S20653,A1,45.84,0.2
S20653,A2,48.55,0.2
S20653,A3,55.9,0.2
S20653,A4,58.98,0.2
S20653,A5,36.89,0.2
S20654,A1,74.86,0.2
S20654,A2,61.05,0.2
S20654,A3,53.41,0.2
S20654,A4,45.38,0.2
S20654,A5,69.65,0.2
S20655,A1,40.27,0.2
S20655,A2,33.46,0.2
S20655,A3,25.16,0.2
S20655,A4,11.67,0.2
S20655,A5,17.65,0.2
S20656,A1,13.23,0.2
S20656,A2,24.63,0.2
S20656,A3,30.46,0.2
S20656,A4,28.15,0.2
S20656,A5,58.5,0.2
S20657,A1,63.6,0.2
S20657,A2,55.34,0.2
S20657,A3,55.18,0.2
S20657,A4,53.24,0.2
S20657,A5,57.56,0.2
S20658,A1,74.4,0.2
S20658,A2,82.45,0.2
S20658,A3,79.23,0.2
S20658,A4,78.9,0.2
S20658,A5,79.87,0.2
S20659,A1,87.85,0.2
S20659,A2,84.03,0.2
S20659,A3,84.76,0.2
S20659,A4,78.22,0.2
S20659,A5,74.58,0.2
S20660,A1,78.25,0.2
S20660,A2,71.71,0.2
S20660,A3,83.64,0.2
S20660,A4,75.96,0.2
S20660,A5,79.61,0.2
S20661,A1,52.03,0.2
S20661,A2,50.83,0.2
S20661,A3,69.62,0.2
S20661,A4,54.4,0.2
S20661,A5,50.02,0.2
S20662,A1,31.64,0.2
S20662,A2,48.14,0.2
S20662,A3,43.99,0.2
S20662,A4,48.42,0.2
S20662,A5,31.81,0.2
S20663,A1,23.99,0.2
S20663,A2,44.18,0.2
S20663,A3,5.71,0.2
S20663,A4,41.36,0.2
S20663,A5,56.42,0.2
S20664,A1,58.73,0.2
S20664,A2,64.24,0.2
S20664,A3,49.39,0.2
S20664,A4,58.76,0.2
S20664,A5,55.84,0.2
S20665,A1,45.38,0.2
S20665,A2,58.49,0.2
S20665,A3,48.12,0.2
S20665,A4,65.06,0.2
S20665,A5,64.72,0.2
S20666,A1,36.5,0.2
S20666,A2,48.39,0.2
S20666,A3,41.43,0.2
S20666,A4,37.79,0.2
S20666,A5,32.26,0.2
S20667,A1,71.35,0.2
S20667,A2,57.33,0.2
S20667,A3,42.18,0.2
S20667,A4,69.25,0.2
S20667,A5,47.89,0.2
S20668,A1,65.55,0.2
S20668,A2,62.98,0.2
S20668,A3,72.85,0.2
S20668,A4,48.79,0.2
S20668,A5,40.17,0.2
S20669,A1,67.61,0.2
S20669,A2,58.54,0.2
S20669,A3,54.35,0.2
S20669,A4,53.2,0.2
S20669,A5,59.04,0.2
S20670,A1,17.59,0.2
S20670,A2,30.38,0.2
S20670,A3,27.52,0.2
S20670,A4,41.37,0.2
S20670,A5,48.83,0.2
S20671,A1,44.4,0.2
S20671,A2,26.31,0.2
S20671,A3,56.0,0.2
S20671,A4,41.26,0.2
S20671,A5,62.95,0.2
S20672,A1,77.72,0.2
S20672,A2,73.91,0.2
S20672,A3,86.09,0.2
S20672,A4,85.51,0.2
S20672,A5,79.19,0.2
S20673,A1,74.87,0.2
S20673,A2,85.08,0.2
S20673,A3,80.26,0.2
S20673,A4,78.18,0.2
S20673,A5,79.5,0.2
S20674,A1,87.35,0.2
S20674,A2,80.15,0.2
S20674,A3,80.77,0.2
S20674,A4,88.62,0.2
S20674,A5,74.02,0.2
S20675,A1,24.8,0.2
S20675,A2,62.97,0.2
S20675,A3,41.56,0.2
S20675,A4,21.68,0.2
S20675,A5,37.08,0.2
S20676,A1,74.98,0.2
S20676,A2,77.56,0.2
S20676,A3,86.78,0.2
S20676,A4,80.7,0.2
S20676,A5,85.78,0.2
S20677,A1,83.11,0.2
S20677,A2,80.51,0.2
S20677,A3,77.14,0.2
S20677,A4,72.73,0.2
S20677,A5,84.34,0.2
S20678,A1,76.19,0.2
S20678,A2,77.43,0.2
S20678,A3,82.86,0.2
S20678,A4,78.41,0.2
S20678,A5,76.09,0.2
S20679,A1,69.76,0.2
S20679,A2,65.82,0.2
S20679,A3,79.84,0.2
S20679,A4,60.4,0.2
S20679,A5,67.07,0.2
S20680,A1,59.31,0.2
S20680,A2,68.98,0.2
S20680,A3,49.26,0.2
S20680,A4,47.47,0.2
S20680,A5,48.66,0.2
S20681,A1,35.95,0.2
S20681,A2,58.1,0.2
S20681,A3,30.4,0.2
S20681,A4,50.26,0.2
S20681,A5,25.08,0.2
S20682,A1,2.14,0.2
S20682,A2,30.97,0.2
S20682,A3,60.5,0.2
S20682,A4,52.04,0.2
S20682,A5,69.0,0.2
S20683,A1,73.54,0.2
S20683,A2,80.4,0.2
S20683,A3,53.96,0.2
S20683,A4,67.41,0.2
S20683,A5,56.62,0.2
S20684,A1,80.43,0.2
S20684,A2,84.61,0.2
S20684,A3,85.26,0.2
S20684,A4,83.62,0.2
S20684,A5,80.25,0.2
S20685,A1,77.91,0.2
S20685,A2,81.22,0.2
S20685,A3,88.66,0.2
S20685,A4,76.54,0.2
S20685,A5,76.67,0.2
S20686,A1,82.55,0.2
S20686,A2,75.32,0.2
S20686,A3,80.45,0.2
S20686,A4,82.52,0.2
S20686,A5,81.58,0.2
S20687,A1,42.71,0.2
S20687,A2,69.93,0.2
S20687,A3,69.24,0.2
S20687,A4,68.01,0.2
S20687,A5,62.72,0.2
S20688,A1,79.85,0.2
S20688,A2,77.33,0.2
S20688,A3,79.73,0.2
S20688,A4,81.17,0.2
S20688,A5,83.3,0.2
S20689,A1,29.01,0.2
S20689,A2,39.44,0.2
S20689,A3,55.14,0.2
S20689,A4,26.81,0.2
S20689,A5,19.61,0.2
S20690,A1,60.44,0.2
S20690,A2,55.5,0.2
S20690,A3,47.57,0.2
S20690,A4,66.6,0.2
S20690,A5,79.0,0.2
S20691,A1,77.38,0.2
S20691,A2,72.86,0.2
S20691,A3,84.77,0.2
S20691,A4,84.46,0.2
S20691,A5,84.37,0.2
S20692,A1,90.79,0.2
S20692,A2,76.13,0.2
S20692,A3,83.55,0.2
S20692,A4,77.36,0.2
S20692,A5,80.01,0.2
S20693,A1,59.65,0.2
S20693,A2,66.77,0.2
S20693,A3,60.59,0.2
S20693,A4,71.8,0.2
S20693,A5,50.98,0.2
S20694,A1,46.81,0.2
S20694,A2,51.73,0.2
S20694,A3,66.56,0.2
S20694,A4,66.61,0.2
S20694,A5,80.71,0.2
S20695,A1,78.04,0.2
S20695,A2,78.99,0.2
S20695,A3,76.2,0.2
S20695,A4,75.12,0.2
S20695,A5,86.27,0.2
S20696,A1,54.67,0.2
S20696,A2,69.18,0.2
S20696,A3,68.82,0.2
S20696,A4,53.6,0.2
S20696,A5,62.7,0.2
S20697,A1,66.6,0.2
S20697,A2,49.16,0.2
S20697,A3,49.52,0.2
S20697,A4,65.44,0.2
S20697,A5,46.33,0.2
S20698,A1,73.59,0.2
S20698,A2,85.7,0.2
S20698,A3,70.86,0.2
S20698,A4,71.95,0.2
S20698,A5,77.6,0.2
S20699,A1,70.47,0.2
S20699,A2,88.97,0.2
S20699,A3,85.05,0.2
S20699,A4,78.41,0.2
S20699,A5,81.09,0.2
S20700,A1,83.29,0.2
S20700,A2,75.21,0.2
S20700,A3,83.59,0.2
S20700,A4,82.33,0.2
S20700,A5,78.99,0.2
S20701,A1,49.17,0.2
S20701,A2,59.67,0.2
S20701,A3,57.45,0.2
S20701,A4,56.19,0.2
S20701,A5,51.79,0.2
S20702,A1,82.58,0.2
S20702,A2,85.23,0.2
